leave_id,employee_id,leave_type,leave_start_date,leave_end_date,leave_days,leave_status,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
LEV001358,EMP0272,Sick,2024-03-15,2024-03-16,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001359,EMP0272,Annual,2025-02-18,2025-02-26,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001360,EMP0272,Annual,2025-10-27,2025-10-28,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001361,EMP0272,Annual,2026-02-03,2026-02-07,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001362,EMP0272,Annual,2026-01-27,2026-02-05,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001363,EMP0274,Sick,2024-09-12,2024-09-12,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001364,EMP0274,Annual,2024-11-18,2024-11-18,1,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001365,EMP0274,Annual,2024-10-03,2024-10-05,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001366,EMP0274,Annual,2025-10-07,2025-10-08,2,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001367,EMP0274,Annual,2025-06-08,2025-06-13,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001368,EMP0274,Sick,2025-10-04,2025-10-08,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001369,EMP0274,Annual,2025-08-24,2025-08-25,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001370,EMP0274,Unpaid,2025-12-31,2025-12-31,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001371,EMP0274,Annual,2026-05-18,2026-05-22,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001372,EMP0274,Annual,2026-04-01,2026-04-02,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001373,EMP0274,Sick,2026-03-03,2026-03-06,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001374,EMP0275,Annual,2024-05-13,2024-05-14,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001375,EMP0275,Annual,2024-08-24,2024-08-25,2,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001376,EMP0275,Unpaid,2026-01-17,2026-01-23,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001377,EMP0276,Sick,2024-12-19,2024-12-20,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001378,EMP0276,Annual,2026-05-02,2026-05-10,9,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001379,EMP0277,Annual,2025-08-14,2025-08-17,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001380,EMP0277,Sick,2025-08-27,2025-08-29,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001381,EMP0277,Annual,2025-11-12,2025-11-20,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001382,EMP0277,Unpaid,2025-10-25,2025-10-31,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001383,EMP0277,Annual,2026-02-13,2026-02-14,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001384,EMP0277,Unpaid,2026-02-20,2026-02-25,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001385,EMP0278,Annual,2024-03-27,2024-03-31,5,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001386,EMP0278,Sick,2025-03-12,2025-03-16,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001387,EMP0278,Sick,2025-06-02,2025-06-06,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001388,EMP0278,Sick,2025-02-13,2025-02-15,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001389,EMP0278,Sick,2025-10-26,2025-10-30,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001390,EMP0278,Sick,2025-05-30,2025-06-01,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001391,EMP0278,Sick,2025-02-12,2025-02-13,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001392,EMP0278,Sick,2026-02-11,2026-02-13,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001393,EMP0279,Annual,2026-02-16,2026-02-16,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001394,EMP0279,Maternity,2026-02-18,2026-04-17,59,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001395,EMP0280,Sick,2024-12-29,2024-12-31,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001396,EMP0280,Unpaid,2025-09-27,2025-10-03,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001397,EMP0280,Annual,2025-08-29,2025-09-03,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001398,EMP0280,Annual,2025-09-19,2025-09-28,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001399,EMP0281,Annual,2024-09-29,2024-10-02,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001400,EMP0281,Annual,2024-04-13,2024-04-20,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001401,EMP0281,Annual,2024-08-01,2024-08-08,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001402,EMP0281,Sick,2025-04-02,2025-04-03,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001403,EMP0282,Sick,2025-02-19,2025-02-20,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001404,EMP0282,Maternity,2025-03-03,2025-05-13,72,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001405,EMP0282,Annual,2026-04-06,2026-04-12,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001406,EMP0283,Sick,2025-09-19,2025-09-22,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001407,EMP0284,Annual,2024-06-07,2024-06-12,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001408,EMP0284,Annual,2024-10-24,2024-11-01,9,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001409,EMP0284,Unpaid,2024-06-07,2024-06-08,2,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001410,EMP0284,Annual,2025-03-03,2025-03-05,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001411,EMP0284,Annual,2025-11-19,2025-11-24,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001412,EMP0284,Annual,2025-06-10,2025-06-12,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001413,EMP0284,Sick,2026-06-05,2026-06-08,4,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001414,EMP0284,Annual,2026-03-05,2026-03-07,3,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001415,EMP0284,Paternity,2026-04-07,2026-04-19,13,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001416,EMP0285,Annual,2024-05-21,2024-05-22,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001417,EMP0285,Annual,2024-04-19,2024-04-20,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001418,EMP0285,Annual,2024-07-30,2024-08-06,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001419,EMP0285,Annual,2024-11-01,2024-11-10,10,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001420,EMP0285,Sick,2026-05-26,2026-05-27,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001421,EMP0285,Annual,2026-01-30,2026-02-08,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001422,EMP0286,Unpaid,2024-04-07,2024-04-07,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001423,EMP0286,Annual,2024-02-14,2024-02-19,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001424,EMP0286,Unpaid,2025-03-06,2025-03-09,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001425,EMP0286,Annual,2025-10-23,2025-11-01,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001426,EMP0286,Annual,2025-09-11,2025-09-13,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001427,EMP0286,Annual,2025-01-12,2025-01-21,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001428,EMP0286,Unpaid,2026-02-06,2026-02-09,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001429,EMP0286,Annual,2026-04-20,2026-04-28,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001430,EMP0287,Annual,2024-02-18,2024-02-27,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001431,EMP0287,Unpaid,2024-08-02,2024-08-06,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001432,EMP0287,Sick,2024-09-06,2024-09-09,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001433,EMP0287,Unpaid,2024-10-03,2024-10-07,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001434,EMP0287,Annual,2025-07-07,2025-07-16,10,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001435,EMP0287,Annual,2025-05-28,2025-06-06,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001436,EMP0287,Annual,2025-04-18,2025-04-24,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001437,EMP0287,Annual,2026-05-30,2026-06-07,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001438,EMP0287,Sick,2026-05-22,2026-05-25,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001439,EMP0287,Sick,2026-02-08,2026-02-12,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001440,EMP0288,Annual,2024-08-08,2024-08-17,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001441,EMP0288,Other,2025-07-13,2025-07-15,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001442,EMP0288,Annual,2026-01-22,2026-01-28,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001443,EMP0289,Sick,2024-03-26,2024-03-28,3,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001444,EMP0289,Paternity,2024-03-07,2024-04-20,45,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001445,EMP0289,Sick,2025-01-16,2025-01-18,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001446,EMP0289,Sick,2025-02-07,2025-02-08,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001447,EMP0289,Unpaid,2025-01-08,2025-01-11,4,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001448,EMP0289,Maternity,2025-01-31,2025-02-18,19,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001449,EMP0290,Sick,2024-05-31,2024-06-02,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001450,EMP0290,Annual,2024-07-04,2024-07-05,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001451,EMP0290,Annual,2025-03-31,2025-04-02,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001452,EMP0290,Annual,2025-12-31,2025-12-31,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001453,EMP0290,Annual,2025-11-03,2025-11-04,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001454,EMP0290,Annual,2026-02-21,2026-03-02,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001455,EMP0290,Annual,2026-03-22,2026-03-22,1,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001456,EMP0291,Annual,2024-06-05,2024-06-05,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001457,EMP0291,Sick,2024-01-12,2024-01-13,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001458,EMP0291,Annual,2024-12-20,2024-12-25,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001459,EMP0291,Annual,2024-04-17,2024-04-18,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001460,EMP0291,Annual,2024-06-24,2024-07-03,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001461,EMP0291,Sick,2024-03-06,2024-03-09,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001462,EMP0291,Sick,2025-06-08,2025-06-10,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001463,EMP0291,Unpaid,2025-02-26,2025-03-01,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001464,EMP0291,Sick,2025-03-16,2025-03-18,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001465,EMP0291,Sick,2026-02-02,2026-02-04,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001466,EMP0291,Annual,2026-06-22,2026-06-25,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001467,EMP0292,Annual,2024-09-13,2024-09-21,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001468,EMP0292,Annual,2025-10-08,2025-10-08,1,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001469,EMP0292,Sick,2025-06-30,2025-07-03,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001470,EMP0292,Sick,2025-09-15,2025-09-19,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001471,EMP0292,Annual,2025-07-27,2025-08-05,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001472,EMP0293,Annual,2024-09-26,2024-10-03,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001473,EMP0293,Annual,2024-01-14,2024-01-18,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001474,EMP0293,Sick,2025-06-14,2025-06-14,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001475,EMP0293,Annual,2026-04-28,2026-04-29,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001476,EMP0293,Annual,2026-01-16,2026-01-25,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001477,EMP0294,Paternity,2024-09-21,2024-11-24,65,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001478,EMP0294,Sick,2026-06-13,2026-06-13,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001479,EMP0295,Annual,2026-02-05,2026-02-11,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001480,EMP0295,Sick,2026-06-23,2026-06-23,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001481,EMP0295,Annual,2026-01-26,2026-01-30,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001482,EMP0296,Annual,2025-04-24,2025-04-26,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001483,EMP0296,Annual,2025-05-27,2025-05-27,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001484,EMP0297,Sick,2024-08-14,2024-08-14,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001485,EMP0297,Annual,2024-03-19,2024-03-28,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001486,EMP0297,Other,2025-07-02,2025-07-04,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001487,EMP0297,Annual,2026-05-02,2026-05-02,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001488,EMP0298,Sick,2024-11-01,2024-11-01,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001489,EMP0298,Annual,2024-09-21,2024-09-27,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001490,EMP0298,Unpaid,2026-01-18,2026-01-23,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001491,EMP0299,Annual,2024-10-29,2024-11-06,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001492,EMP0299,Sick,2024-02-08,2024-02-11,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001493,EMP0299,Annual,2024-08-04,2024-08-08,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001494,EMP0299,Annual,2024-07-12,2024-07-15,4,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001495,EMP0299,Annual,2025-07-16,2025-07-21,6,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001496,EMP0300,Annual,2024-09-13,2024-09-14,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001497,EMP0300,Sick,2025-11-22,2025-11-24,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001498,EMP0300,Sick,2025-11-21,2025-11-25,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001499,EMP0300,Sick,2025-06-16,2025-06-16,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001500,EMP0300,Annual,2026-01-28,2026-02-03,7,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001501,EMP0300,Annual,2026-06-11,2026-06-12,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001502,EMP0300,Annual,2026-02-25,2026-03-04,8,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001503,EMP0300,Sick,2026-02-03,2026-02-03,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001504,EMP0301,Annual,2024-02-29,2024-03-09,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001505,EMP0301,Annual,2024-11-16,2024-11-25,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001506,EMP0301,Annual,2024-12-22,2024-12-29,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001507,EMP0301,Annual,2024-07-30,2024-08-01,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001508,EMP0301,Sick,2025-03-29,2025-03-29,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001509,EMP0301,Annual,2026-02-12,2026-02-15,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001510,EMP0302,Unpaid,2024-06-25,2024-06-26,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001511,EMP0302,Annual,2025-08-31,2025-09-01,2,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001512,EMP0302,Other,2026-04-09,2026-04-15,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001513,EMP0302,Sick,2026-05-12,2026-05-15,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001514,EMP0302,Sick,2026-04-02,2026-04-02,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001515,EMP0303,Annual,2024-05-06,2024-05-07,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001516,EMP0303,Sick,2024-11-12,2024-11-15,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001517,EMP0303,Annual,2025-09-03,2025-09-10,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV001518,EMP0303,Annual,2025-08-11,2025-08-12,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
