performance_key,performance_id,employee_key,review_year,review_period,performance_rating,potential_rating,promotion_flag,manager_key
1074,PERF001074,441,2025,Annual,3,3,0,51
1075,PERF001075,442,2024,Annual,3,3,0,35
1076,PERF001076,442,2024,Mid-Year,4,4,0,35
1077,PERF001077,442,2025,Annual,4,3,0,35
1078,PERF001078,443,2024,Annual,4,4,0,49
1079,PERF001079,443,2024,Mid-Year,5,5,0,49
1080,PERF001080,443,2025,Annual,3,4,0,49
1081,PERF001081,443,2025,Mid-Year,3,3,0,49
1082,PERF001082,444,2024,Annual,1,1,0,38
1083,PERF001083,444,2025,Annual,1,1,0,38
1084,PERF001084,446,2025,Annual,3,4,0,71
1085,PERF001085,447,2024,Annual,3,4,0,5
1086,PERF001086,447,2025,Annual,2,2,0,5
1087,PERF001087,447,2025,Mid-Year,4,4,1,5
1088,PERF001088,448,2024,Annual,3,4,0,17
1089,PERF001089,448,2025,Annual,4,4,0,17
1090,PERF001090,448,2025,Mid-Year,5,4,0,17
1091,PERF001091,449,2025,Annual,4,4,0,34
1092,PERF001092,449,2025,Mid-Year,4,3,0,34
1093,PERF001093,450,2024,Annual,4,5,0,49
1094,PERF001094,450,2024,Mid-Year,4,5,0,49
1095,PERF001095,450,2025,Annual,4,3,0,49
1096,PERF001096,450,2025,Mid-Year,4,3,0,49
1097,PERF001097,451,2024,Annual,3,3,0,75
1098,PERF001098,451,2025,Annual,4,5,0,75
1099,PERF001099,452,2024,Annual,5,5,0,
1100,PERF001100,452,2024,Mid-Year,5,5,0,
1101,PERF001101,452,2025,Annual,4,5,0,
1102,PERF001102,453,2024,Annual,4,5,0,42
1103,PERF001103,453,2025,Annual,3,3,0,42
1104,PERF001104,454,2024,Annual,4,4,0,45
1105,PERF001105,454,2024,Mid-Year,3,3,0,45
1106,PERF001106,454,2025,Annual,4,3,0,45
1107,PERF001107,455,2024,Annual,4,3,0,34
1108,PERF001108,455,2024,Mid-Year,4,5,1,34
1109,PERF001109,455,2025,Annual,3,2,0,34
1110,PERF001110,455,2025,Mid-Year,4,3,0,34
1111,PERF001111,456,2024,Annual,5,5,1,67
1112,PERF001112,456,2024,Mid-Year,5,5,0,67
1113,PERF001113,456,2025,Annual,5,5,0,67
1114,PERF001114,456,2025,Mid-Year,5,5,0,67
1115,PERF001115,457,2024,Annual,2,2,0,
1116,PERF001116,457,2024,Mid-Year,2,2,0,
1117,PERF001117,457,2025,Annual,3,3,0,
1118,PERF001118,457,2025,Mid-Year,3,4,0,
1119,PERF001119,458,2025,Annual,3,3,0,57
1120,PERF001120,459,2024,Annual,5,5,0,44
1121,PERF001121,459,2025,Annual,5,5,0,44
1122,PERF001122,459,2025,Mid-Year,5,5,0,44
1123,PERF001123,460,2025,Annual,4,4,0,66
1124,PERF001124,461,2024,Annual,4,4,0,20
1125,PERF001125,461,2025,Annual,4,5,0,20
1126,PERF001126,461,2025,Mid-Year,4,4,0,20
1127,PERF001127,462,2024,Annual,4,5,0,54
1128,PERF001128,463,2024,Annual,4,5,0,44
1129,PERF001129,463,2025,Annual,4,4,0,44
1130,PERF001130,464,2024,Annual,5,5,1,20
1131,PERF001131,464,2024,Mid-Year,4,5,0,20
1132,PERF001132,464,2025,Annual,3,3,0,20
1133,PERF001133,465,2024,Annual,5,5,1,24
1134,PERF001134,465,2025,Annual,5,4,0,24
1135,PERF001135,465,2025,Mid-Year,4,5,1,24
1136,PERF001136,466,2024,Annual,3,2,0,17
1137,PERF001137,466,2025,Annual,2,1,0,17
1138,PERF001138,466,2025,Mid-Year,3,3,0,17
1139,PERF001139,467,2024,Annual,4,3,0,56
1140,PERF001140,467,2024,Mid-Year,4,4,0,56
1141,PERF001141,467,2025,Annual,5,4,1,56
1142,PERF001142,468,2024,Annual,3,4,0,83
1143,PERF001143,468,2024,Mid-Year,2,1,0,83
1144,PERF001144,468,2025,Annual,2,1,0,83
1145,PERF001145,468,2025,Mid-Year,2,2,0,83
1146,PERF001146,469,2025,Annual,4,5,0,54
1147,PERF001147,470,2024,Annual,5,5,0,
1148,PERF001148,470,2025,Annual,5,4,0,
1149,PERF001149,471,2024,Annual,2,2,0,54
1150,PERF001150,471,2024,Mid-Year,2,1,0,54
1151,PERF001151,471,2025,Annual,2,2,0,54
1152,PERF001152,473,2024,Annual,3,3,0,76
1153,PERF001153,473,2025,Annual,3,4,0,76
1154,PERF001154,474,2024,Annual,3,5,0,54
1155,PERF001155,474,2025,Annual,4,4,0,54
1156,PERF001156,474,2025,Mid-Year,4,4,0,54
1157,PERF001157,475,2024,Annual,4,4,1,48
1158,PERF001158,475,2024,Mid-Year,3,3,0,48
1159,PERF001159,475,2025,Annual,4,4,0,48
1160,PERF001160,476,2024,Annual,3,4,0,5
1161,PERF001161,476,2024,Mid-Year,3,3,0,5
1162,PERF001162,476,2025,Annual,2,2,0,5
1163,PERF001163,477,2024,Annual,5,5,0,68
1164,PERF001164,477,2024,Mid-Year,4,5,1,68
1165,PERF001165,477,2025,Annual,4,3,0,68
1166,PERF001166,477,2025,Mid-Year,4,4,0,68
1167,PERF001167,478,2024,Annual,3,1,0,9
1168,PERF001168,478,2025,Annual,3,2,0,9
1169,PERF001169,478,2025,Mid-Year,4,4,1,9
1170,PERF001170,479,2024,Annual,4,3,0,
1171,PERF001171,479,2025,Annual,4,3,0,
1172,PERF001172,479,2025,Mid-Year,3,4,0,
1173,PERF001173,480,2024,Annual,3,3,0,3
1174,PERF001174,480,2024,Mid-Year,3,3,0,3
1175,PERF001175,480,2025,Annual,4,3,0,3
1176,PERF001176,480,2025,Mid-Year,4,2,0,3
1177,PERF001177,481,2024,Annual,3,3,0,76
1178,PERF001178,481,2025,Annual,3,3,0,76
1179,PERF001179,482,2024,Annual,2,2,0,42
1180,PERF001180,482,2024,Mid-Year,2,2,0,42
1181,PERF001181,482,2025,Annual,2,2,0,42
1182,PERF001182,483,2024,Annual,3,3,0,2
1183,PERF001183,483,2024,Mid-Year,4,4,0,2
1184,PERF001184,483,2025,Annual,3,3,0,2
1185,PERF001185,483,2025,Mid-Year,3,4,0,2
1186,PERF001186,484,2024,Annual,3,4,0,8
1187,PERF001187,484,2025,Annual,2,1,0,8
1188,PERF001188,485,2024,Annual,2,2,0,56
1189,PERF001189,485,2025,Annual,1,1,0,56
1190,PERF001190,485,2025,Mid-Year,2,3,0,56
1191,PERF001191,486,2024,Annual,5,5,0,1
1192,PERF001192,486,2025,Annual,4,4,0,1
1193,PERF001193,486,2025,Mid-Year,3,2,0,1
1194,PERF001194,487,2024,Annual,2,2,0,79
1195,PERF001195,487,2025,Annual,2,2,0,79
1196,PERF001196,487,2025,Mid-Year,3,5,0,79
1197,PERF001197,488,2024,Annual,3,3,0,69
1198,PERF001198,488,2025,Annual,3,3,0,69
1199,PERF001199,489,2024,Annual,4,4,0,
1200,PERF001200,489,2025,Annual,3,4,0,
1201,PERF001201,489,2025,Mid-Year,4,4,0,
1202,PERF001202,490,2024,Annual,3,3,0,4
1203,PERF001203,490,2025,Annual,2,2,0,4
1204,PERF001204,492,2024,Annual,3,1,0,49
1205,PERF001205,492,2025,Annual,3,2,0,49
1206,PERF001206,493,2024,Annual,4,2,0,27
1207,PERF001207,493,2025,Annual,4,5,0,27
1208,PERF001208,493,2025,Mid-Year,4,3,0,27
1209,PERF001209,494,2024,Annual,3,3,0,61
1210,PERF001210,494,2025,Annual,4,5,0,61
1211,PERF001211,494,2025,Mid-Year,4,5,0,61
1212,PERF001212,495,2024,Annual,1,1,0,8
1213,PERF001213,495,2024,Mid-Year,2,2,0,8
1214,PERF001214,495,2025,Annual,1,2,0,8
1215,PERF001215,495,2025,Mid-Year,2,2,0,8
1216,PERF001216,496,2025,Annual,4,5,1,11
1217,PERF001217,496,2025,Mid-Year,3,3,0,11
1218,PERF001218,497,2024,Annual,2,2,0,50
1219,PERF001219,498,2024,Annual,3,3,0,30
1220,PERF001220,498,2025,Annual,3,4,0,30
1221,PERF001221,498,2025,Mid-Year,3,2,0,30
1222,PERF001222,499,2024,Annual,3,4,0,44
1223,PERF001223,499,2025,Annual,2,2,0,44
1224,PERF001224,499,2025,Mid-Year,2,2,0,44
1225,PERF001225,500,2025,Annual,4,4,0,68
1226,PERF001226,501,2024,Annual,2,1,0,49
1227,PERF001227,501,2025,Annual,3,3,0,49
1228,PERF001228,501,2025,Mid-Year,3,3,0,49
1229,PERF001229,503,2024,Annual,3,4,0,12
1230,PERF001230,503,2024,Mid-Year,3,2,0,12
1231,PERF001231,503,2025,Annual,2,2,0,12
1232,PERF001232,505,2024,Annual,2,1,0,7
1233,PERF001233,505,2025,Annual,2,2,0,7
1234,PERF001234,505,2025,Mid-Year,2,1,0,7
1235,PERF001235,506,2024,Annual,3,3,0,68
1236,PERF001236,506,2025,Annual,4,5,1,68
1237,PERF001237,507,2024,Annual,3,3,0,5
1238,PERF001238,507,2024,Mid-Year,4,4,0,5
1239,PERF001239,507,2025,Annual,4,4,0,5
1240,PERF001240,507,2025,Mid-Year,4,3,0,5
1241,PERF001241,508,2025,Annual,3,3,0,62
1242,PERF001242,509,2024,Annual,3,2,0,74
1243,PERF001243,509,2025,Annual,4,5,0,74
1244,PERF001244,510,2024,Annual,3,3,0,57
1245,PERF001245,510,2024,Mid-Year,3,4,0,57
1246,PERF001246,511,2025,Annual,2,3,0,26
1247,PERF001247,512,2024,Annual,3,3,0,54
1248,PERF001248,512,2024,Mid-Year,3,3,0,54
1249,PERF001249,512,2025,Annual,4,5,0,54
1250,PERF001250,513,2024,Annual,3,2,0,2
1251,PERF001251,513,2024,Mid-Year,4,4,0,2
1252,PERF001252,513,2025,Annual,4,5,0,2
1253,PERF001253,514,2024,Annual,3,3,0,82
1254,PERF001254,514,2025,Annual,4,5,0,82
1255,PERF001255,515,2024,Annual,2,3,0,38
1256,PERF001256,515,2025,Annual,2,1,0,38
1257,PERF001257,516,2024,Annual,5,5,0,4
1258,PERF001258,516,2025,Annual,4,4,0,4
1259,PERF001259,517,2024,Annual,4,4,0,5
1260,PERF001260,517,2025,Annual,5,5,0,5
1261,PERF001261,518,2024,Annual,2,2,0,50
1262,PERF001262,518,2025,Annual,2,2,0,50
1263,PERF001263,518,2025,Mid-Year,2,1,0,50
1264,PERF001264,519,2024,Annual,3,3,0,80
1265,PERF001265,519,2025,Annual,4,4,1,80
1266,PERF001266,519,2025,Mid-Year,4,4,0,80
1267,PERF001267,520,2024,Annual,3,2,0,50
1268,PERF001268,520,2024,Mid-Year,3,3,0,50
1269,PERF001269,520,2025,Annual,3,2,0,50
1270,PERF001270,520,2025,Mid-Year,4,4,0,50
1271,PERF001271,521,2024,Annual,2,1,0,6
1272,PERF001272,521,2024,Mid-Year,2,2,0,6
1273,PERF001273,521,2025,Annual,2,2,0,6
1274,PERF001274,522,2024,Annual,5,5,0,65
1275,PERF001275,522,2024,Mid-Year,4,4,0,65
1276,PERF001276,522,2025,Annual,4,4,0,65
1277,PERF001277,523,2025,Annual,4,4,1,30
1278,PERF001278,523,2025,Mid-Year,4,4,0,30
1279,PERF001279,524,2024,Annual,5,4,0,74
1280,PERF001280,524,2025,Annual,5,5,0,74
1281,PERF001281,524,2025,Mid-Year,5,4,0,74
1282,PERF001282,525,2024,Annual,3,2,0,20
1283,PERF001283,525,2025,Annual,2,2,0,20
1284,PERF001284,525,2025,Mid-Year,3,4,0,20
1285,PERF001285,526,2025,Annual,4,3,0,7
1286,PERF001286,527,2025,Annual,3,2,0,8
1287,PERF001287,528,2024,Annual,4,5,0,
1288,PERF001288,528,2025,Annual,3,2,0,
1289,PERF001289,529,2024,Annual,4,4,0,74
1290,PERF001290,529,2024,Mid-Year,4,3,0,74
1291,PERF001291,529,2025,Annual,5,4,1,74
1292,PERF001292,529,2025,Mid-Year,5,5,0,74
1293,PERF001293,531,2025,Annual,2,3,0,74
1294,PERF001294,531,2025,Mid-Year,3,3,0,74
1295,PERF001295,532,2024,Annual,3,3,0,22
1296,PERF001296,532,2025,Annual,2,2,0,22
1297,PERF001297,533,2024,Annual,3,3,0,13
1298,PERF001298,533,2024,Mid-Year,3,4,0,13
1299,PERF001299,533,2025,Annual,5,5,0,13
1300,PERF001300,534,2025,Annual,4,4,1,63
1301,PERF001301,535,2024,Annual,2,4,0,17
1302,PERF001302,537,2024,Annual,3,3,0,30
1303,PERF001303,538,2024,Annual,2,1,0,59
1304,PERF001304,538,2024,Mid-Year,2,2,0,59
1305,PERF001305,538,2025,Annual,2,3,0,59
1306,PERF001306,539,2024,Annual,4,3,0,80
1307,PERF001307,539,2025,Annual,3,3,0,80
1308,PERF001308,540,2024,Annual,3,3,0,58
1309,PERF001309,540,2024,Mid-Year,3,3,0,58
1310,PERF001310,540,2025,Annual,3,3,0,58
1311,PERF001311,540,2025,Mid-Year,2,2,0,58
1312,PERF001312,541,2024,Annual,2,1,0,76
1313,PERF001313,541,2024,Mid-Year,2,2,0,76
1314,PERF001314,541,2025,Annual,3,3,0,76
1315,PERF001315,542,2024,Annual,4,4,1,74
1316,PERF001316,542,2025,Annual,5,5,0,74
1317,PERF001317,542,2025,Mid-Year,4,4,0,74
1318,PERF001318,543,2024,Annual,3,3,0,41
1319,PERF001319,543,2024,Mid-Year,4,4,0,41
1320,PERF001320,543,2025,Annual,4,4,0,41
1321,PERF001321,545,2024,Annual,5,5,0,13
1322,PERF001322,545,2024,Mid-Year,5,5,0,13
1323,PERF001323,545,2025,Annual,5,5,0,13
1324,PERF001324,545,2025,Mid-Year,5,3,0,13
1325,PERF001325,547,2024,Annual,4,3,0,54
1326,PERF001326,547,2025,Annual,4,4,0,54
1327,PERF001327,548,2024,Annual,2,1,0,46
1328,PERF001328,548,2025,Annual,3,2,0,46
1329,PERF001329,548,2025,Mid-Year,2,1,0,46
1330,PERF001330,549,2025,Annual,3,3,0,38
1331,PERF001331,550,2024,Annual,3,4,0,74
1332,PERF001332,550,2025,Annual,3,3,0,74
1333,PERF001333,550,2025,Mid-Year,3,3,0,74
1334,PERF001334,551,2024,Annual,4,4,1,54
1335,PERF001335,551,2024,Mid-Year,2,1,0,54
1336,PERF001336,551,2025,Annual,3,3,0,54
1337,PERF001337,552,2024,Annual,3,3,0,14
1338,PERF001338,552,2024,Mid-Year,3,3,0,14
1339,PERF001339,552,2025,Annual,3,3,0,14
1340,PERF001340,553,2024,Annual,4,4,0,23
1341,PERF001341,553,2024,Mid-Year,4,3,0,23
1342,PERF001342,553,2025,Annual,4,4,0,23
1343,PERF001343,553,2025,Mid-Year,5,5,0,23
1344,PERF001344,554,2024,Annual,4,5,0,65
1345,PERF001345,554,2025,Annual,3,3,0,65
1346,PERF001346,555,2024,Annual,3,4,0,14
1347,PERF001347,555,2024,Mid-Year,3,3,0,14
1348,PERF001348,555,2025,Annual,3,3,0,14
1349,PERF001349,556,2024,Annual,3,2,0,44
1350,PERF001350,556,2024,Mid-Year,3,3,0,44
1351,PERF001351,556,2025,Annual,3,3,0,44
1352,PERF001352,556,2025,Mid-Year,3,3,0,44
1353,PERF001353,557,2024,Annual,5,5,1,22
1354,PERF001354,557,2025,Annual,4,5,0,22
1355,PERF001355,558,2024,Annual,3,3,0,45
1356,PERF001356,558,2025,Annual,2,3,0,45
1357,PERF001357,558,2025,Mid-Year,3,2,0,45
1358,PERF001358,559,2024,Annual,3,4,0,64
1359,PERF001359,559,2024,Mid-Year,3,3,0,64
1360,PERF001360,559,2025,Annual,3,3,0,64
1361,PERF001361,559,2025,Mid-Year,3,1,0,64
1362,PERF001362,560,2024,Annual,2,1,0,81
1363,PERF001363,560,2024,Mid-Year,2,1,0,81
1364,PERF001364,561,2024,Annual,4,4,0,21
1365,PERF001365,561,2025,Annual,3,3,0,21
1366,PERF001366,562,2024,Annual,4,4,1,79
1367,PERF001367,562,2024,Mid-Year,5,5,1,79
1368,PERF001368,562,2025,Annual,4,4,0,79
1369,PERF001369,563,2025,Annual,4,4,0,34
1370,PERF001370,564,2024,Annual,4,3,0,78
1371,PERF001371,564,2025,Annual,4,4,1,78
1372,PERF001372,565,2024,Annual,4,5,1,65
1373,PERF001373,565,2025,Annual,3,3,0,65
1374,PERF001374,566,2024,Annual,4,5,0,33
1375,PERF001375,566,2025,Annual,5,5,0,33
1376,PERF001376,566,2025,Mid-Year,4,3,0,33
1377,PERF001377,567,2024,Annual,3,3,0,57
1378,PERF001378,567,2025,Annual,3,3,0,57
1379,PERF001379,567,2025,Mid-Year,3,4,0,57
1380,PERF001380,569,2024,Annual,3,5,0,55
1381,PERF001381,569,2025,Annual,3,3,0,55
1382,PERF001382,570,2024,Annual,5,5,0,59
1383,PERF001383,570,2025,Annual,5,5,0,59
1384,PERF001384,570,2025,Mid-Year,5,5,0,59
1385,PERF001385,571,2025,Annual,2,3,0,42
1386,PERF001386,571,2025,Mid-Year,3,2,0,42
1387,PERF001387,572,2024,Annual,4,4,0,3
1388,PERF001388,572,2024,Mid-Year,3,4,0,3
1389,PERF001389,572,2025,Annual,3,4,0,3
1390,PERF001390,573,2024,Annual,3,3,0,52
1391,PERF001391,573,2025,Annual,3,2,0,52
1392,PERF001392,573,2025,Mid-Year,4,4,0,52
1393,PERF001393,574,2025,Annual,4,4,0,59
1394,PERF001394,575,2024,Annual,4,5,0,28
1395,PERF001395,575,2025,Annual,3,4,0,28
1396,PERF001396,576,2024,Annual,3,3,0,79
1397,PERF001397,576,2024,Mid-Year,4,3,0,79
1398,PERF001398,576,2025,Annual,3,4,0,79
1399,PERF001399,576,2025,Mid-Year,3,4,0,79
1400,PERF001400,577,2024,Annual,3,3,0,71
1401,PERF001401,577,2025,Annual,2,2,0,71
1402,PERF001402,578,2024,Annual,5,4,0,36
1403,PERF001403,578,2024,Mid-Year,4,4,0,36
1404,PERF001404,578,2025,Annual,4,3,0,36
1405,PERF001405,579,2024,Annual,2,2,0,73
1406,PERF001406,580,2024,Annual,3,3,0,41
1407,PERF001407,580,2024,Mid-Year,3,3,0,41
1408,PERF001408,580,2025,Annual,4,4,0,41
1409,PERF001409,581,2024,Annual,4,4,0,45
1410,PERF001410,581,2024,Mid-Year,2,1,0,45
1411,PERF001411,581,2025,Annual,3,3,0,45
1412,PERF001412,581,2025,Mid-Year,3,4,0,45
1413,PERF001413,582,2025,Annual,3,4,0,66
1414,PERF001414,582,2025,Mid-Year,4,4,0,66
1415,PERF001415,583,2024,Annual,4,3,0,46
1416,PERF001416,583,2025,Annual,4,3,0,46
1417,PERF001417,584,2024,Annual,5,5,0,15
1418,PERF001418,584,2024,Mid-Year,5,5,1,15
1419,PERF001419,584,2025,Annual,5,4,0,15
1420,PERF001420,585,2024,Annual,2,1,0,82
1421,PERF001421,585,2024,Mid-Year,3,2,0,82
1422,PERF001422,585,2025,Annual,4,4,0,82
1423,PERF001423,587,2024,Annual,4,4,0,45
1424,PERF001424,587,2025,Annual,4,4,0,45
1425,PERF001425,588,2024,Annual,4,5,1,46
1426,PERF001426,588,2025,Annual,3,2,0,46
1427,PERF001427,589,2024,Annual,2,2,0,65
1428,PERF001428,589,2025,Annual,3,2,0,65
1429,PERF001429,590,2024,Annual,4,4,0,10
1430,PERF001430,590,2024,Mid-Year,4,4,1,10
1431,PERF001431,590,2025,Annual,3,3,0,10
1432,PERF001432,591,2024,Annual,3,3,0,69
1433,PERF001433,591,2024,Mid-Year,3,3,0,69
1434,PERF001434,591,2025,Annual,4,4,0,69
1435,PERF001435,591,2025,Mid-Year,3,2,0,69
1436,PERF001436,592,2024,Annual,3,3,0,11
1437,PERF001437,592,2024,Mid-Year,4,5,0,11
1438,PERF001438,592,2025,Annual,4,4,0,11
1439,PERF001439,594,2024,Annual,4,5,0,78
1440,PERF001440,594,2024,Mid-Year,4,4,0,78
1441,PERF001441,594,2025,Annual,3,3,0,78
1442,PERF001442,595,2024,Annual,4,4,0,8
1443,PERF001443,595,2024,Mid-Year,3,4,0,8
1444,PERF001444,595,2025,Annual,4,5,0,8
1445,PERF001445,597,2024,Annual,4,3,0,48
1446,PERF001446,597,2025,Annual,5,5,0,48
1447,PERF001447,598,2024,Annual,3,3,0,1
1448,PERF001448,598,2024,Mid-Year,3,1,0,1
1449,PERF001449,598,2025,Annual,3,3,0,1
1450,PERF001450,599,2024,Annual,4,4,0,42
1451,PERF001451,599,2025,Annual,3,3,0,42
1452,PERF001452,600,2024,Annual,4,4,0,
1453,PERF001453,600,2024,Mid-Year,4,4,0,
1454,PERF001454,600,2025,Annual,5,5,0,
1455,PERF001455,600,2025,Mid-Year,5,4,0,
