payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency,ingestion_timestamp,source_file_name,source_system,pipeline_run_id,salary_band_sort_order
PAY009388,EMP0370,2025-03-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009389,EMP0370,2025-04-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009390,EMP0370,2025-05-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009391,EMP0370,2025-06-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009392,EMP0370,2025-07-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009393,EMP0370,2025-08-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009394,EMP0370,2025-09-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009395,EMP0370,2025-10-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009396,EMP0370,2025-11-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009397,EMP0370,2025-12-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009398,EMP0370,2026-01-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009399,EMP0370,2026-02-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009400,EMP0370,2026-03-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009401,EMP0370,2026-04-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009402,EMP0370,2026-05-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009403,EMP0370,2026-06-01,25500,2125.0,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009404,EMP0371,2025-02-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009405,EMP0371,2025-03-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009406,EMP0371,2025-04-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009407,EMP0371,2025-05-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009408,EMP0371,2025-06-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009409,EMP0371,2025-07-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009410,EMP0371,2025-08-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009411,EMP0371,2025-09-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009412,EMP0371,2025-10-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009413,EMP0371,2025-11-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009414,EMP0371,2025-12-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009415,EMP0371,2026-01-01,25000,2083.33,1776.71,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009416,EMP0371,2026-02-01,25000,2083.33,2816.95,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009417,EMP0371,2026-03-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009418,EMP0371,2026-04-01,25000,2083.33,1874.01,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009419,EMP0371,2026-05-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009420,EMP0371,2026-06-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009421,EMP0372,2024-02-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009422,EMP0372,2024-03-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009423,EMP0372,2024-04-01,25000,2083.33,1974.19,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009424,EMP0372,2024-05-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009425,EMP0372,2024-06-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009426,EMP0372,2024-07-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009427,EMP0372,2024-08-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009428,EMP0372,2024-09-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009429,EMP0372,2024-10-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009430,EMP0372,2024-11-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009431,EMP0372,2024-12-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009432,EMP0372,2025-01-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009433,EMP0372,2025-02-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009434,EMP0372,2025-03-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009435,EMP0372,2025-04-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009436,EMP0372,2025-05-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009437,EMP0372,2025-06-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009438,EMP0372,2025-07-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009439,EMP0372,2025-08-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009440,EMP0372,2025-09-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009441,EMP0372,2025-10-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009442,EMP0372,2025-11-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009443,EMP0372,2025-12-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009444,EMP0372,2026-01-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009445,EMP0372,2026-02-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009446,EMP0372,2026-03-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009447,EMP0372,2026-04-01,25000,2083.33,1456.46,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009448,EMP0372,2026-05-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009449,EMP0372,2026-06-01,25000,2083.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY009450,EMP0373,2024-06-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009451,EMP0373,2024-07-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009452,EMP0373,2024-08-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009453,EMP0373,2024-09-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009454,EMP0373,2024-10-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009455,EMP0373,2024-11-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009456,EMP0373,2024-12-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009457,EMP0373,2025-01-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009458,EMP0373,2025-02-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009459,EMP0373,2025-03-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009460,EMP0373,2025-04-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009461,EMP0373,2025-05-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009462,EMP0373,2025-06-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009463,EMP0373,2025-07-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009464,EMP0373,2025-08-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009465,EMP0373,2025-09-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009466,EMP0373,2025-10-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009467,EMP0373,2025-11-01,41500,3458.33,1948.51,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009468,EMP0373,2025-12-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009469,EMP0373,2026-01-01,41500,3458.33,2892.48,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009470,EMP0373,2026-02-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009471,EMP0373,2026-03-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009472,EMP0373,2026-04-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009473,EMP0373,2026-05-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009474,EMP0373,2026-06-01,41500,3458.33,0.0,G3,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY009475,EMP0374,2024-01-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009476,EMP0374,2024-02-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009477,EMP0374,2024-03-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009478,EMP0374,2024-04-01,109000,9083.33,626.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009479,EMP0374,2024-05-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009480,EMP0374,2024-06-01,109000,9083.33,976.22,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009481,EMP0374,2024-07-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009482,EMP0374,2024-08-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009483,EMP0374,2024-09-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009484,EMP0374,2024-10-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009485,EMP0374,2024-11-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009486,EMP0374,2024-12-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009487,EMP0374,2025-01-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009488,EMP0374,2025-02-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009489,EMP0374,2025-03-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009490,EMP0374,2025-04-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009491,EMP0374,2025-05-01,109000,9083.33,3219.48,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009492,EMP0374,2025-06-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009493,EMP0374,2025-07-01,109000,9083.33,3193.52,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009494,EMP0374,2025-08-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009495,EMP0374,2025-09-01,109000,9083.33,812.95,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009496,EMP0374,2025-10-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009497,EMP0374,2025-11-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009498,EMP0374,2025-12-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009499,EMP0374,2026-01-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009500,EMP0374,2026-02-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009501,EMP0374,2026-03-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009502,EMP0374,2026-04-01,109000,9083.33,2559.63,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009503,EMP0374,2026-05-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009504,EMP0374,2026-06-01,109000,9083.33,0.0,G7,100K+,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,7
PAY009505,EMP0375,2024-01-01,37000,3083.33,2771.8,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009506,EMP0375,2024-02-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009507,EMP0375,2024-03-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009508,EMP0375,2024-04-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009509,EMP0375,2024-05-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009510,EMP0375,2024-06-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009511,EMP0375,2024-07-01,37000,3083.33,2481.82,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009512,EMP0375,2024-08-01,37000,3083.33,254.61,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009513,EMP0375,2024-09-01,37000,3083.33,911.2,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009514,EMP0375,2024-10-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009515,EMP0375,2024-11-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009516,EMP0375,2024-12-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009517,EMP0375,2025-01-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009518,EMP0375,2025-02-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009519,EMP0375,2025-03-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009520,EMP0375,2025-04-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009521,EMP0375,2025-05-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009522,EMP0375,2025-06-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009523,EMP0375,2025-07-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009524,EMP0375,2025-08-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009525,EMP0375,2025-09-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009526,EMP0375,2025-10-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009527,EMP0375,2025-11-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009528,EMP0375,2025-12-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009529,EMP0375,2026-01-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY009530,EMP0375,2026-02-01,37000,3083.33,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
